config_id,replicate_id,E,C,S,delta,seasons,max_years_between_conf_finals,franchises_never_reached_cf,manipulation_gain_pct,manipulation_gain_bound,manipulation_gain_regime,per_series_cost_typical,per_series_cost_playin,rank_one_to_five_spread,expected_pick_worst,expected_pick_fifth_worst
19,1009,22,null,reset-on-championship,1000,30,28,0,18.181818181818183,1.1818181818181819,uncapped,,,2.4333333333333336,4.6,7.033333333333333
19,1010,22,null,reset-on-championship,1000,30,30,1,18.181818181818183,1.1818181818181819,uncapped,,,2.1333333333333337,4.3,6.433333333333334
19,1011,22,null,reset-on-championship,1000,30,26,0,18.181818181818183,1.1818181818181819,uncapped,,,2.833333333333333,4.5,7.333333333333333
19,1012,22,null,reset-on-championship,1000,30,26,0,18.181818181818183,1.1818181818181819,uncapped,,,2.5,4.5,7
19,1013,22,null,reset-on-championship,1000,30,30,1,18.181818181818183,1.1818181818181819,uncapped,,,2.366666666666667,4.8,7.166666666666667
19,1014,22,null,reset-on-championship,1000,30,30,2,18.181818181818183,1.1818181818181819,uncapped,,,2.8666666666666663,4.466666666666667,7.333333333333333
19,1015,22,null,reset-on-championship,1000,30,26,0,18.181818181818183,1.1818181818181819,uncapped,,,3.4000000000000004,4.5,7.9
19,1016,22,null,reset-on-championship,1000,30,19,0,18.181818181818183,1.1818181818181819,uncapped,,,2.7,4.766666666666667,7.466666666666667
19,1017,22,null,reset-on-championship,1000,30,24,0,18.181818181818183,1.1818181818181819,uncapped,,,2.966666666666666,4.9,7.866666666666666
19,1018,22,null,reset-on-championship,1000,30,23,0,18.181818181818183,1.1818181818181819,uncapped,,,2.5666666666666664,4.433333333333334,7
19,1019,22,null,reset-on-championship,1000,30,25,0,18.181818181818183,1.1818181818181819,uncapped,,,2.7,4.8,7.5
19,1020,22,null,reset-on-championship,1000,30,30,1,18.181818181818183,1.1818181818181819,uncapped,,,2.4333333333333327,4.9,7.333333333333333
19,1021,22,null,reset-on-championship,1000,30,22,0,18.181818181818183,1.1818181818181819,uncapped,,,3.1333333333333337,4.333333333333333,7.466666666666667
19,1022,22,null,reset-on-championship,1000,30,26,0,18.181818181818183,1.1818181818181819,uncapped,,,3.1333333333333337,4.366666666666666,7.5
19,1023,22,null,reset-on-championship,1000,30,30,1,18.181818181818183,1.1818181818181819,uncapped,,,3.0999999999999996,4.266666666666667,7.366666666666666
19,1024,22,null,reset-on-championship,1000,30,25,0,18.181818181818183,1.1818181818181819,uncapped,,,2.366666666666667,4.566666666666666,6.933333333333334
19,1025,22,null,reset-on-championship,1000,30,30,1,18.181818181818183,1.1818181818181819,uncapped,,,2.6999999999999993,4.4,7.1
19,1026,22,null,reset-on-championship,1000,30,25,0,18.181818181818183,1.1818181818181819,uncapped,,,2.9000000000000004,4.733333333333333,7.633333333333334
19,1027,22,null,reset-on-championship,1000,30,22,0,18.181818181818183,1.1818181818181819,uncapped,,,2.7666666666666666,4.5,7.266666666666667
19,1028,22,null,reset-on-championship,1000,30,24,0,18.181818181818183,1.1818181818181819,uncapped,,,2.3666666666666663,4.666666666666667,7.033333333333333
19,1029,22,null,reset-on-championship,1000,30,24,0,18.181818181818183,1.1818181818181819,uncapped,,,2.9000000000000004,4.866666666666666,7.766666666666667
26,1000,22,150,bounded-30yr,1000,30,28,0,1.3636363636363635,1.0136363636363637,capped,30,45,2.866666666666667,4.566666666666666,7.433333333333334
26,1001,22,150,bounded-30yr,1000,30,27,0,1.3636363636363635,1.0136363636363637,capped,30,45,2.333333333333334,4.833333333333333,7.166666666666667
26,1002,22,150,bounded-30yr,1000,30,28,0,1.3636363636363635,1.0136363636363637,capped,30,45,2.4000000000000004,4.766666666666667,7.166666666666667
26,1003,22,150,bounded-30yr,1000,30,25,0,1.3636363636363635,1.0136363636363637,capped,30,45,2.966666666666667,4.333333333333333,7.3
26,1004,22,150,bounded-30yr,1000,30,27,0,1.3636363636363635,1.0136363636363637,capped,30,45,2.7,4.866666666666666,7.566666666666666
26,1005,22,150,bounded-30yr,1000,30,30,1,1.3636363636363635,1.0136363636363637,capped,30,45,3.1999999999999993,4.4,7.6
26,1006,22,150,bounded-30yr,1000,30,30,1,1.3636363636363635,1.0136363636363637,capped,30,45,2.1333333333333337,5.1,7.233333333333333
26,1007,22,150,bounded-30yr,1000,30,30,1,1.3636363636363635,1.0136363636363637,capped,30,45,2.7,4.8,7.5
26,1008,22,150,bounded-30yr,1000,30,30,1,1.3636363636363635,1.0136363636363637,capped,30,45,3.0999999999999996,3.966666666666667,7.066666666666666
26,1009,22,150,bounded-30yr,1000,30,30,1,1.3636363636363635,1.0136363636363637,capped,30,45,2.8999999999999995,4.7,7.6
26,1010,22,150,bounded-30yr,1000,30,22,0,1.3636363636363635,1.0136363636363637,capped,30,45,3.4333333333333336,4.9,8.333333333333334
26,1011,22,150,bounded-30yr,1000,30,24,0,1.3636363636363635,1.0136363636363637,capped,30,45,2.7,4.7,7.4
26,1012,22,150,bounded-30yr,1000,30,28,0,1.3636363636363635,1.0136363636363637,capped,30,45,3.2,4.433333333333334,7.633333333333334
26,1013,22,150,bounded-30yr,1000,30,26,0,1.3636363636363635,1.0136363636363637,capped,30,45,1.8666666666666663,4.9,6.766666666666667
26,1014,22,150,bounded-30yr,1000,30,30,2,1.3636363636363635,1.0136363636363637,capped,30,45,2.666666666666667,4.833333333333333,7.5
26,1015,22,150,bounded-30yr,1000,30,30,1,1.3636363636363635,1.0136363636363637,capped,30,45,2.5,4.366666666666666,6.866666666666666
26,1016,22,150,bounded-30yr,1000,30,27,0,1.3636363636363635,1.0136363636363637,capped,30,45,2.6000000000000005,5.033333333333333,7.633333333333334
26,1017,22,150,bounded-30yr,1000,30,30,1,1.3636363636363635,1.0136363636363637,capped,30,45,3.133333333333333,5.033333333333333,8.166666666666666
26,1018,22,150,bounded-30yr,1000,30,30,1,1.3636363636363635,1.0136363636363637,capped,30,45,3.666666666666666,4.533333333333333,8.2
26,1019,22,150,bounded-30yr,1000,30,22,0,1.3636363636363635,1.0136363636363637,capped,30,45,3.1000000000000005,4.566666666666666,7.666666666666667
26,1020,22,150,bounded-30yr,1000,30,30,1,1.3636363636363635,1.0136363636363637,capped,30,45,2.5,4.833333333333333,7.333333333333333
26,1021,22,150,bounded-30yr,1000,30,23,0,1.3636363636363635,1.0136363636363637,capped,30,45,2.666666666666666,4.4,7.066666666666666
26,1022,22,150,bounded-30yr,1000,30,28,0,1.3636363636363635,1.0136363636363637,capped,30,45,1.7666666666666666,5.066666666666666,6.833333333333333
26,1023,22,150,bounded-30yr,1000,30,27,0,1.3636363636363635,1.0136363636363637,capped,30,45,1.5,5,6.5
26,1024,22,150,bounded-30yr,1000,30,30,1,1.3636363636363635,1.0136363636363637,capped,30,45,2.666666666666666,4.666666666666667,7.333333333333333
26,1025,22,150,bounded-30yr,1000,30,26,0,1.3636363636363635,1.0136363636363637,capped,30,45,3.0666666666666664,4.433333333333334,7.5
26,1026,22,150,bounded-30yr,1000,30,30,1,1.3636363636363635,1.0136363636363637,capped,30,45,2.466666666666667,4.466666666666667,6.933333333333334
26,1027,22,150,bounded-30yr,1000,30,28,0,1.3636363636363635,1.0136363636363637,capped,30,45,3.5999999999999996,4.266666666666667,7.866666666666666
26,1028,22,150,bounded-30yr,1000,30,25,0,1.3636363636363635,1.0136363636363637,capped,30,45,3.0666666666666664,4.5,7.566666666666666
26,1029,22,150,bounded-30yr,1000,30,30,2,1.3636363636363635,1.0136363636363637,capped,30,45,3.3999999999999995,4.766666666666667,8.166666666666666
31,1000,22,200,reset-on-championship,1000,30,26,0,1.3636363636363635,1.0136363636363637,capped,40,60,3.166666666666667,4.8,7.966666666666667
31,1001,22,200,reset-on-championship,1000,30,25,0,1.3636363636363635,1.0136363636363637,capped,40,60,2.5,4.966666666666667,7.466666666666667
31,1002,22,200,reset-on-championship,1000,30,30,1,1.3636363636363635,1.0136363636363637,capped,40,60,2.8,4.466666666666667,7.266666666666667
31,1003,22,200,reset-on-championship,1000,30,29,0,1.3636363636363635,1.0136363636363637,capped,40,60,2.6000000000000005,4.8,7.4
31,1004,22,200,reset-on-championship,1000,30,25,0,1.3636363636363635,1.0136363636363637,capped,40,60,2.533333333333333,4.2,6.733333333333333
31,1005,22,200,reset-on-championship,1000,30,28,0,1.3636363636363635,1.0136363636363637,capped,40,60,2.4333333333333336,4.566666666666666,7
31,1006,22,200,reset-on-championship,1000,30,27,0,1.3636363636363635,1.0136363636363637,capped,40,60,3.4000000000000004,4,7.4
31,1007,22,200,reset-on-championship,1000,30,30,1,1.3636363636363635,1.0136363636363637,capped,40,60,3.2666666666666666,4.466666666666667,7.733333333333333
31,1008,22,200,reset-on-championship,1000,30,21,0,1.3636363636363635,1.0136363636363637,capped,40,60,2.2666666666666666,4.6,6.866666666666666
31,1009,22,200,reset-on-championship,1000,30,28,0,1.3636363636363635,1.0136363636363637,capped,40,60,3.033333333333333,4.2,7.233333333333333
31,1010,22,200,reset-on-championship,1000,30,29,0,1.3636363636363635,1.0136363636363637,capped,40,60,2.2,4.5,6.7
31,1011,22,200,reset-on-championship,1000,30,29,0,1.3636363636363635,1.0136363636363637,capped,40,60,2.3000000000000007,4.833333333333333,7.133333333333334
31,1012,22,200,reset-on-championship,1000,30,30,1,1.3636363636363635,1.0136363636363637,capped,40,60,2.5999999999999996,4.766666666666667,7.366666666666666
31,1013,22,200,reset-on-championship,1000,30,30,1,1.3636363636363635,1.0136363636363637,capped,40,60,2.8,4.533333333333333,7.333333333333333
31,1014,22,200,reset-on-championship,1000,30,29,0,1.3636363636363635,1.0136363636363637,capped,40,60,2.133333333333333,4.4,6.533333333333333
31,1015,22,200,reset-on-championship,1000,30,30,1,1.3636363636363635,1.0136363636363637,capped,40,60,2.3,4.733333333333333,7.033333333333333
31,1016,22,200,reset-on-championship,1000,30,26,0,1.3636363636363635,1.0136363636363637,capped,40,60,2.4333333333333336,4.366666666666666,6.8
31,1017,22,200,reset-on-championship,1000,30,24,0,1.3636363636363635,1.0136363636363637,capped,40,60,2.866666666666667,4.833333333333333,7.7
31,1018,22,200,reset-on-championship,1000,30,27,0,1.3636363636363635,1.0136363636363637,capped,40,60,2.8666666666666663,4.5,7.366666666666666
31,1019,22,200,reset-on-championship,1000,30,26,0,1.3636363636363635,1.0136363636363637,capped,40,60,3.2333333333333334,4.7,7.933333333333334
31,1020,22,200,reset-on-championship,1000,30,25,0,1.3636363636363635,1.0136363636363637,capped,40,60,3.1000000000000005,4.6,7.7
31,1021,22,200,reset-on-championship,1000,30,30,1,1.3636363636363635,1.0136363636363637,capped,40,60,3.3999999999999995,4.666666666666667,8.066666666666666
31,1022,22,200,reset-on-championship,1000,30,30,1,1.3636363636363635,1.0136363636363637,capped,40,60,3.333333333333333,4.866666666666666,8.2
31,1023,22,200,reset-on-championship,1000,30,30,1,1.3636363636363635,1.0136363636363637,capped,40,60,3.166666666666667,4.533333333333333,7.7
31,1024,22,200,reset-on-championship,1000,30,25,0,1.3636363636363635,1.0136363636363637,capped,40,60,2.5999999999999996,4.633333333333334,7.233333333333333
31,1025,22,200,reset-on-championship,1000,30,28,0,1.3636363636363635,1.0136363636363637,capped,40,60,3.2666666666666666,4.633333333333334,7.9
31,1026,22,200,reset-on-championship,1000,30,30,2,1.3636363636363635,1.0136363636363637,capped,40,60,3,4.7,7.7
31,1027,22,200,reset-on-championship,1000,30,26,0,1.3636363636363635,1.0136363636363637,capped,40,60,2.5666666666666664,4.533333333333333,7.1
31,1028,22,200,reset-on-championship,1000,30,30,1,1.3636363636363635,1.0136363636363637,capped,40,60,2.5666666666666664,4.8,7.366666666666666
31,1029,22,200,reset-on-championship,1000,30,30,1,1.3636363636363635,1.0136363636363637,capped,40,60,1.5333333333333332,4.933333333333334,6.466666666666667
32,1000,16-tiered,null,single-season,1000,30,30,2,25,1.25,uncapped,,,2.133333333333333,4.466666666666667,6.6
32,1001,16-tiered,null,single-season,1000,30,30,1,25,1.25,uncapped,,,3.0999999999999996,4.4,7.5
32,1002,16-tiered,null,single-season,1000,30,30,2,25,1.25,uncapped,,,1.7000000000000002,4.966666666666667,6.666666666666667
32,1003,16-tiered,null,single-season,1000,30,26,0,25,1.25,uncapped,,,2.966666666666667,4.566666666666666,7.533333333333333
32,1004,16-tiered,null,single-season,1000,30,30,1,25,1.25,uncapped,,,2.6333333333333337,4.766666666666667,7.4
32,1005,16-tiered,null,single-season,1000,30,29,0,25,1.25,uncapped,,,2.7333333333333334,4.9,7.633333333333334
32,1006,16-tiered,null,single-season,1000,30,30,1,25,1.25,uncapped,,,2.5,4.7,7.2
32,1007,16-tiered,null,single-season,1000,30,30,1,25,1.25,uncapped,,,2.6333333333333337,4.3,6.933333333333334
32,1008,16-tiered,null,single-season,1000,30,27,0,25,1.25,uncapped,,,2.0999999999999996,4.7,6.8
32,1009,16-tiered,null,single-season,1000,30,24,0,25,1.25,uncapped,,,3.5666666666666673,4.333333333333333,7.9
32,1010,16-tiered,null,single-season,1000,30,30,2,25,1.25,uncapped,,,2.8000000000000007,4.6,7.4
32,1011,16-tiered,null,single-season,1000,30,27,0,25,1.25,uncapped,,,2.633333333333333,4.4,7.033333333333333
32,1012,16-tiered,null,single-season,1000,30,30,2,25,1.25,uncapped,,,2.5,4.633333333333334,7.133333333333334
32,1013,16-tiered,null,single-season,1000,30,26,0,25,1.25,uncapped,,,1.6333333333333337,4.5,6.133333333333334
32,1014,16-tiered,null,single-season,1000,30,27,0,25,1.25,uncapped,,,2.033333333333333,4.4,6.433333333333334
32,1015,16-tiered,null,single-season,1000,30,30,1,25,1.25,uncapped,,,2.4333333333333336,4.8,7.233333333333333
32,1016,16-tiered,null,single-season,1000,30,26,0,25,1.25,uncapped,,,3,4.8,7.8
32,1017,16-tiered,null,single-season,1000,30,30,1,25,1.25,uncapped,,,2.333333333333333,4.633333333333334,6.966666666666667
32,1018,16-tiered,null,single-season,1000,30,28,0,25,1.25,uncapped,,,3.0666666666666664,4.733333333333333,7.8
32,1019,16-tiered,null,single-season,1000,30,30,1,25,1.25,uncapped,,,2.833333333333333,4.233333333333333,7.066666666666666
32,1020,16-tiered,null,single-season,1000,30,28,0,25,1.25,uncapped,,,2.2666666666666666,4.666666666666667,6.933333333333334
32,1021,16-tiered,null,single-season,1000,30,26,0,25,1.25,uncapped,,,2.5666666666666664,4.766666666666667,7.333333333333333
32,1022,16-tiered,null,single-season,1000,30,24,0,25,1.25,uncapped,,,2.7,4.466666666666667,7.166666666666667
32,1023,16-tiered,null,single-season,1000,30,24,0,25,1.25,uncapped,,,2.0666666666666673,4.833333333333333,6.9
32,1024,16-tiered,null,single-season,1000,30,26,0,25,1.25,uncapped,,,3.5333333333333323,4.666666666666667,8.2
32,1025,16-tiered,null,single-season,1000,30,28,0,25,1.25,uncapped,,,1.7999999999999998,4.966666666666667,6.766666666666667
32,1026,16-tiered,null,single-season,1000,30,27,0,25,1.25,uncapped,,,2.9333333333333336,4.733333333333333,7.666666666666667
32,1027,16-tiered,null,single-season,1000,30,27,0,25,1.25,uncapped,,,2.7333333333333334,4.566666666666666,7.3
32,1028,16-tiered,null,single-season,1000,30,28,0,25,1.25,uncapped,,,2.333333333333334,4.8,7.133333333333334
32,1029,16-tiered,null,single-season,1000,30,24,0,25,1.25,uncapped,,,3.166666666666666,4.433333333333334,7.6
45,1000,16-tiered,200,unbounded,1000,30,25,0,1.875,1.01875,capped,40,60,3.2333333333333334,4.5,7.733333333333333
45,1001,16-tiered,200,unbounded,1000,30,28,0,1.875,1.01875,capped,40,60,2.8999999999999995,4.666666666666667,7.566666666666666
45,1002,16-tiered,200,unbounded,1000,30,22,0,1.875,1.01875,capped,40,60,2.7333333333333334,4.566666666666666,7.3
45,1003,16-tiered,200,unbounded,1000,30,30,1,1.875,1.01875,capped,40,60,1.9000000000000004,4.566666666666666,6.466666666666667
45,1004,16-tiered,200,unbounded,1000,30,25,0,1.875,1.01875,capped,40,60,2.866666666666667,4.333333333333333,7.2
45,1005,16-tiered,200,unbounded,1000,30,29,0,1.875,1.01875,capped,40,60,2.2333333333333334,4.533333333333333,6.766666666666667
45,1006,16-tiered,200,unbounded,1000,30,24,0,1.875,1.01875,capped,40,60,2.533333333333334,4.866666666666666,7.4
45,1007,16-tiered,200,unbounded,1000,30,27,0,1.875,1.01875,capped,40,60,1.5,5.066666666666666,6.566666666666666
45,1008,16-tiered,200,unbounded,1000,30,24,0,1.875,1.01875,capped,40,60,2.4333333333333336,4.533333333333333,6.966666666666667
45,1009,16-tiered,200,unbounded,1000,30,30,1,1.875,1.01875,capped,40,60,2.5666666666666664,4.8,7.366666666666666
45,1010,16-tiered,200,unbounded,1000,30,30,1,1.875,1.01875,capped,40,60,3.2666666666666666,4.466666666666667,7.733333333333333
45,1011,16-tiered,200,unbounded,1000,30,30,1,1.875,1.01875,capped,40,60,3.033333333333333,4.666666666666667,7.7
45,1012,16-tiered,200,unbounded,1000,30,30,1,1.875,1.01875,capped,40,60,2.3666666666666663,4.666666666666667,7.033333333333333
45,1013,16-tiered,200,unbounded,1000,30,30,1,1.875,1.01875,capped,40,60,2.7333333333333334,4.733333333333333,7.466666666666667
45,1014,16-tiered,200,unbounded,1000,30,26,0,1.875,1.01875,capped,40,60,3.5666666666666673,4.366666666666666,7.933333333333334
45,1015,16-tiered,200,unbounded,1000,30,28,0,1.875,1.01875,capped,40,60,2.7666666666666666,4.933333333333334,7.7
45,1016,16-tiered,200,unbounded,1000,30,25,0,1.875,1.01875,capped,40,60,2.0666666666666664,4.633333333333334,6.7
45,1017,16-tiered,200,unbounded,1000,30,25,0,1.875,1.01875,capped,40,60,2,4.733333333333333,6.733333333333333
45,1018,16-tiered,200,unbounded,1000,30,27,0,1.875,1.01875,capped,40,60,3.166666666666667,4.333333333333333,7.5
45,1019,16-tiered,200,unbounded,1000,30,29,0,1.875,1.01875,capped,40,60,2.8666666666666663,4.633333333333334,7.5
45,1020,16-tiered,200,unbounded,1000,30,30,1,1.875,1.01875,capped,40,60,2.6333333333333337,4.833333333333333,7.466666666666667
45,1021,16-tiered,200,unbounded,1000,30,30,1,1.875,1.01875,capped,40,60,3.5,4.2,7.7
45,1022,16-tiered,200,unbounded,1000,30,29,0,1.875,1.01875,capped,40,60,2.5666666666666664,4.666666666666667,7.233333333333333
45,1023,16-tiered,200,unbounded,1000,30,28,0,1.875,1.01875,capped,40,60,3.033333333333333,4.733333333333333,7.766666666666667
45,1024,16-tiered,200,unbounded,1000,30,30,1,1.875,1.01875,capped,40,60,2.866666666666667,4.533333333333333,7.4
45,1025,16-tiered,200,unbounded,1000,30,26,0,1.875,1.01875,capped,40,60,3.133333333333333,4.233333333333333,7.366666666666666
45,1026,16-tiered,200,unbounded,1000,30,30,1,1.875,1.01875,capped,40,60,2.633333333333333,4.966666666666667,7.6
45,1027,16-tiered,200,unbounded,1000,30,28,0,1.875,1.01875,capped,40,60,2.5666666666666664,4.8,7.366666666666666
45,1028,16-tiered,200,unbounded,1000,30,30,1,1.875,1.01875,capped,40,60,3.5,4.5,8
45,1029,16-tiered,200,unbounded,1000,30,27,0,1.875,1.01875,capped,40,60,2.7333333333333334,4.5,7.233333333333333
